Time:2019/12/10 18:33:54.600 Elapsed Time Since Last Shot:71920ms
Observation Period:30s Sampling Interval:20ms
Shot:23936
Module  1:11171007 (MODULE1)
Data Attribute:30,20,PPPPPPPP
========================================
Elapsed Time,1:SENSOR1, 2:SENSOR2, 3:SENSOR3, 4:SENSOR4, 5:SENSOR5, 6:SENSOR6, 7:SENSOR7, 8:SENSOR8
12.66,0.3, 0.5, , , , , , 
12.68,0.3, 0.5, , , , , , 
12.7,0.3, 0.6, , , , , , 
12.72,0.3, 0.5, , , , , , 
12.74,0.3, 0.5, , , , , , 
12.76,0.3, 0.5, , , , , , 
12.78,0.3, 0.5, , , , , , 
12.8,0.2, 0.5, , , , , , 
12.82,0.2, 0.5, , , , , , 
12.84,0.3, 0.5, , , , , , 
12.86,0.3, 0.5, , , , , , 
12.88,0.4, 0.4, , , , , , 
12.9,0.4, 0.4, , , , , , 
12.92,0.3, 0.4, , , , , , 
12.94,0.2, 0.4, , , , , , 
12.96,0.3, 0.4, , , , , , 
12.98,0.3, 0.5, , , , , , 
13,0.3, 0.5, , , , , , 
13.02,0.3, 0.5, , , , , , 
13.04,0.3, 0.5, , , , , , 
13.06,0.3, 0.5, , , , , , 
13.08,0.3, 0.5, , , , , , 
13.1,0.3, 0.5, , , , , , 
13.12,0.3, 0.5, , , , , , 
13.14,0.3, 0.5, , , , , , 
13.16,0.3, 0.5, , , , , , 
13.18,0.3, 0.6, , , , , , 
13.2,0.3, 0.5, , , , , , 
13.22,4.7, 0.7, , , , , , 
13.24,9, 2.9, , , , , , 
13.26,10.3, 4.1, , , , , , 
13.28,10.2, 4.3, , , , , , 
13.3,10.2, 4.2, , , , , , 
13.32,10.2, 4.2, , , , , , 
13.34,10.1, 4.2, , , , , , 
13.36,10, 4.2, , , , , , 
13.38,10, 4.2, , , , , , 
13.4,9.9, 4.1, , , , , , 
13.42,9.9, 4, , , , , , 
13.44,9.8, 4, , , , , , 
13.46,9.8, 4, , , , , , 
13.48,9.7, 4, , , , , , 
13.5,9.6, 3.9, , , , , , 
13.52,9.6, 3.8, , , , , , 
13.54,9.5, 3.9, , , , , , 
13.56,9.4, 3.9, , , , , , 
