Time:2019/12/11 14:50:37.400 Elapsed Time Since Last Shot:58466ms
Observation Period:30s Sampling Interval:20ms
Shot:24438
Module  1:11171007 (MODULE1)
Data Attribute:30,20,PPPPPPPP
========================================
Elapsed Time,1:SENSOR1, 2:SENSOR2, 3:SENSOR3, 4:SENSOR4, 5:SENSOR5, 6:SENSOR6, 7:SENSOR7, 8:SENSOR8
5.56,0.3, 3.5, , , , , , 
5.58,0.3, 3.4, , , , , , 
5.6,0.3, 3.4, , , , , , 
5.62,0.3, 3.3, , , , , , 
5.64,0.3, 3.4, , , , , , 
5.66,0.3, 3.3, , , , , , 
5.68,0.3, 3.3, , , , , , 
5.7,0.3, 3.3, , , , , , 
5.72,0.3, 3.3, , , , , , 
5.74,0.3, 3.3, , , , , , 
5.76,0.3, 3.4, , , , , , 
5.78,0.3, 3.4, , , , , , 
5.8,0.2, 3.3, , , , , , 
5.82,0.2, 3.3, , , , , , 
5.84,0.3, 3.3, , , , , , 
5.86,0.3, 3.4, , , , , , 
5.88,0.3, 3.4, , , , , , 
5.9,0.3, 3.4, , , , , , 
5.92,0.3, 3.3, , , , , , 
5.94,0.3, 3.4, , , , , , 
5.96,0.3, 3.4, , , , , , 
5.98,0.3, 3.3, , , , , , 
6,0.3, 3.3, , , , , , 
6.02,0.2, 3.4, , , , , , 
6.04,0.3, 3.3, , , , , , 
6.06,0.3, 3.3, , , , , , 
6.08,0.3, 3.2, , , , , , 
6.1,0.3, 3.2, , , , , , 
6.12,0.3, 3.2, , , , , , 
6.14,0.3, 3.2, , , , , , 
6.16,0.3, 3.1, , , , , , 
6.18,0.3, 3.1, , , , , , 
6.2,0.3, 3.1, , , , , , 
6.22,0.3, 3.1, , , , , , 
6.24,0.3, 3.1, , , , , , 
6.26,0.3, 3.1, , , , , , 
6.28,0.3, 3.2, , , , , , 
6.3,0.3, 3.1, , , , , , 
6.32,0.3, 3.2, , , , , , 
6.34,0.3, 3.2, , , , , , 
6.36,0.3, 3.3, , , , , , 
6.38,0.3, 3.3, , , , , , 
6.4,0.3, 3.3, , , , , , 
6.42,0.3, 3.3, , , , , , 
6.44,0.2, 3.3, , , , , , 
6.46,0.2, 3.3, , , , , , 
6.48,0.2, 3.3, , , , , , 
6.5,0.3, 3.3, , , , , , 
6.52,0.2, 3.3, , , , , , 
6.54,0.3, 3.3, , , , , , 
6.56,0.3, 3.2, , , , , , 
6.58,0.3, 3.2, , , , , , 
6.6,0.3, 3.2, , , , , , 
6.62,0.3, 3.2, , , , , , 
6.64,0.2, 3.1, , , , , , 
6.66,0.3, 3.1, , , , , , 
6.68,0.3, 3.1, , , , , , 
6.7,0.3, 3.1, , , , , , 
6.72,0.3, 3.1, , , , , , 
6.74,0.3, 3.1, , , , , , 
6.76,0.3, 3.1, , , , , , 
6.78,0.3, 3.1, , , , , , 
6.8,0.3, 3.1, , , , , , 
6.82,0.3, 3.2, , , , , , 
6.84,0.3, 3.2, , , , , , 
6.86,0.3, 3.1, , , , , , 
6.88,0.3, 3.2, , , , , , 
6.9,0.3, 3.2, , , , , , 
6.92,0.3, 3.2, , , , , , 
6.94,0.3, 3.2, , , , , , 
6.96,0.2, 3.2, , , , , , 
6.98,0.2, 3.2, , , , , , 
7,0.3, 3.2, , , , , , 
7.02,0.3, 3.2, , , , , , 
7.04,0.4, 3.2, , , , , , 
7.06,0.4, 3.2, , , , , , 
7.08,0.6, 3.2, , , , , , 
7.1,0.8, 3.2, , , , , , 
7.12,1.1, 3.2, , , , , , 
7.14,1.4, 3.2, , , , , , 
7.16,1.7, 3.3, , , , , , 
7.18,2, 3.4, , , , , , 
7.2,2.3, 3.5, , , , , , 
7.22,2.4, 3.6, , , , , , 
7.24,2.7, 3.7, , , , , , 
7.26,2.8, 3.8, , , , , , 
7.28,3, 3.9, , , , , , 
7.3,3.1, 4, , , , , , 
7.32,3.2, 4.1, , , , , , 
7.34,3.3, 4.2, , , , , , 
7.36,3.5, 4.3, , , , , , 
7.38,3.7, 4.5, , , , , , 
7.4,3.8, 4.6, , , , , , 
7.42,4, 4.7, , , , , , 
7.44,4.1, 4.8, , , , , , 
7.46,4.2, 4.9, , , , , , 
7.48,4.3, 5, , , , , , 
7.5,4.3, 5, , , , , , 
7.52,4.4, 5.1, , , , , , 
7.54,4.5, 5.1, , , , , , 
7.56,4.5, 5.2, , , , , , 
7.58,4.7, 5.2, , , , , , 
7.6,4.7, 5.3, , , , , , 
7.62,4.7, 5.3, , , , , , 
7.64,4.7, 5.3, , , , , , 
7.66,4.7, 5.4, , , , , , 
7.68,4.8, 5.4, , , , , , 
7.7,4.8, 5.4, , , , , , 
7.72,4.9, 5.5, , , , , , 
7.74,4.8, 5.5, , , , , , 
7.76,4.9, 5.5, , , , , , 
7.78,4.9, 5.5, , , , , , 
7.8,4.8, 5.6, , , , , , 
7.82,4.9, 5.6, , , , , , 
7.84,4.9, 5.6, , , , , , 
7.86,4.9, 5.5, , , , , , 
7.88,5, 5.5, , , , , , 
7.9,5, 5.6, , , , , , 
7.92,5, 5.6, , , , , , 
7.94,5, 5.6, , , , , , 
7.96,5, 5.6, , , , , , 
7.98,5, 5.6, , , , , , 
8,5, 5.6, , , , , , 
8.02,5, 5.6, , , , , , 
8.04,5.1, 5.6, , , , , , 
8.06,5.2, 5.6, , , , , , 
8.08,5.1, 5.7, , , , , , 
8.1,5.1, 5.6, , , , , , 
8.12,5.1, 5.7, , , , , , 
8.14,5.1, 5.7, , , , , , 
8.16,5.1, 5.7, , , , , , 
8.18,5.1, 5.7, , , , , , 
8.2,5.1, 5.8, , , , , , 
8.22,5.1, 5.7, , , , , , 
8.24,5.1, 5.7, , , , , , 
8.26,5.1, 5.7, , , , , , 
8.28,5.1, 5.7, , , , , , 
8.3,5.1, 5.7, , , , , , 
8.32,5.1, 5.7, , , , , , 
8.34,5.1, 5.8, , , , , , 
8.36,5.1, 5.7, , , , , , 
8.38,5.1, 5.7, , , , , , 
8.4,5.2, 5.7, , , , , , 
8.42,5.1, 5.8, , , , , , 
8.44,5.1, 5.7, , , , , , 
8.46,5.2, 5.7, , , , , , 
8.48,5.2, 5.7, , , , , , 
8.5,5.2, 5.8, , , , , , 
8.52,5.2, 5.7, , , , , , 
8.54,5.1, 5.7, , , , , , 
8.56,5.1, 5.7, , , , , , 
8.58,5.2, 5.8, , , , , , 
8.6,5.1, 5.7, , , , , , 
8.62,5.1, 5.7, , , , , , 
8.64,5.1, 5.8, , , , , , 
8.66,5.1, 5.7, , , , , , 
8.68,5.1, 5.7, , , , , , 
8.7,5.2, 5.7, , , , , , 
8.72,5.2, 5.7, , , , , , 
8.74,5.1, 5.7, , , , , , 
8.76,5.1, 5.7, , , , , , 
8.78,5.1, 5.7, , , , , , 
8.8,5.1, 5.7, , , , , , 
8.82,5.2, 5.8, , , , , , 
8.84,5.2, 5.7, , , , , , 
8.86,5.2, 5.8, , , , , , 
8.88,5.1, 5.7, , , , , , 
8.9,5.1, 5.7, , , , , , 
8.92,5.2, 5.7, , , , , , 
8.94,5.1, 5.7, , , , , , 
8.96,5.1, 5.7, , , , , , 
8.98,5.1, 5.7, , , , , , 
9,5.2, 5.7, , , , , , 
9.02,5.2, 5.7, , , , , , 
9.04,5.2, 5.8, , , , , , 
9.06,5.2, 5.7, , , , , , 
9.08,5.1, 5.7, , , , , , 
9.1,5.1, 5.7, , , , , , 
9.12,5.1, 5.7, , , , , , 
9.14,5.1, 5.7, , , , , , 
9.16,5.1, 5.7, , , , , , 
9.18,5.1, 5.8, , , , , , 
9.2,5.2, 5.7, , , , , , 
9.22,5.1, 5.7, , , , , , 
9.24,5.1, 5.7, , , , , , 
9.26,5.2, 5.8, , , , , , 
9.28,5.2, 5.7, , , , , , 
9.3,5.2, 5.7, , , , , , 
9.32,5.1, 5.7, , , , , , 
9.34,5.1, 5.7, , , , , , 
9.36,5.1, 5.6, , , , , , 
9.38,5.2, 5.6, , , , , , 
9.4,5.2, 5.7, , , , , , 
9.42,5.2, 5.7, , , , , , 
9.44,5.2, 5.7, , , , , , 
9.46,5.2, 5.7, , , , , , 
9.48,5.1, 5.7, , , , , , 
9.5,5.1, 5.7, , , , , , 
9.52,5.1, 5.7, , , , , , 
9.54,5.1, 5.7, , , , , , 
9.56,5.1, 5.7, , , , , , 
9.58,5.2, 5.8, , , , , , 
9.6,5.1, 5.8, , , , , , 
9.62,5.1, 5.7, , , , , , 
9.64,5.1, 5.7, , , , , , 
9.66,5.2, 5.7, , , , , , 
9.68,5.1, 5.7, , , , , , 
9.7,5.1, 5.7, , , , , , 
9.72,5.1, 5.7, , , , , , 
9.74,5.2, 5.7, , , , , , 
9.76,5.2, 5.7, , , , , , 
9.78,5.1, 5.7, , , , , , 
9.8,5.2, 5.7, , , , , , 
9.82,5.1, 5.7, , , , , , 
9.84,5.1, 5.7, , , , , , 
9.86,5.1, 5.7, , , , , , 
9.88,5.1, 5.8, , , , , , 
9.9,5.1, 5.8, , , , , , 
9.92,5.1, 5.8, , , , , , 
9.94,5, 5.7, , , , , , 
9.96,5, 5.7, , , , , , 
9.98,5, 5.7, , , , , , 
10,5.1, 5.7, , , , , , 
10.02,5.1, 5.7, , , , , , 
10.04,5.1, 5.7, , , , , , 
10.06,5.1, 5.7, , , , , , 
10.08,5, 5.7, , , , , , 
10.1,5, 5.7, , , , , , 
10.12,5.1, 5.7, , , , , , 
10.14,5.1, 5.7, , , , , , 
10.16,5, 5.7, , , , , , 
10.18,5, 5.6, , , , , , 
10.2,5, 5.6, , , , , , 
10.22,5.1, 5.6, , , , , , 
10.24,5, 5.6, , , , , , 
10.26,5.1, 5.7, , , , , , 
10.28,5.1, 5.6, , , , , , 
10.3,5.1, 5.7, , , , , , 
10.32,5.1, 5.7, , , , , , 
10.34,5.1, 5.7, , , , , , 
10.36,5.1, 5.7, , , , , , 
10.38,5, 5.6, , , , , , 
10.4,5.1, 5.6, , , , , , 
10.42,5, 5.6, , , , , , 
10.44,5.1, 5.6, , , , , , 
10.46,5.1, 5.6, , , , , , 
10.48,5.1, 5.7, , , , , , 
10.5,5.1, 5.7, , , , , , 
10.52,5.1, 5.7, , , , , , 
10.54,5.1, 5.7, , , , , , 
10.56,5.1, 5.7, , , , , , 
10.58,5.1, 5.7, , , , , , 
10.6,5.2, 5.7, , , , , , 
10.62,5.1, 5.7, , , , , , 
10.64,5.1, 5.6, , , , , , 
10.66,5.1, 5.6, , , , , , 
10.68,5.1, 5.6, , , , , , 
10.7,5.1, 5.6, , , , , , 
10.72,5.2, 5.7, , , , , , 
10.74,5.1, 5.6, , , , , , 
10.76,5.1, 5.7, , , , , , 
10.78,5.1, 5.7, , , , , , 
10.8,5.1, 5.7, , , , , , 
10.82,5.1, 5.7, , , , , , 
10.84,5.1, 5.7, , , , , , 
10.86,5.1, 5.7, , , , , , 
10.88,5.1, 5.6, , , , , , 
10.9,5.1, 5.6, , , , , , 
10.92,5, 5.6, , , , , , 
10.94,5.1, 5.6, , , , , , 
10.96,5, 5.6, , , , , , 
10.98,5, 5.6, , , , , , 
11,5, 5.5, , , , , , 
11.02,5, 5.6, , , , , , 
11.04,5, 5.6, , , , , , 
11.06,5.1, 5.6, , , , , , 
11.08,5.1, 5.6, , , , , , 
11.1,5.1, 5.6, , , , , , 
11.12,5.1, 5.6, , , , , , 
11.14,5.1, 5.6, , , , , , 
11.16,5.1, 5.6, , , , , , 
11.18,5.1, 5.6, , , , , , 
11.2,5, 5.6, , , , , , 
11.22,5, 5.6, , , , , , 
11.24,5, 5.7, , , , , , 
11.26,5, 5.6, , , , , , 
11.28,5, 5.6, , , , , , 
11.3,5, 5.6, , , , , , 
11.32,5, 5.7, , , , , , 
11.34,5, 5.6, , , , , , 
11.36,5.1, 5.6, , , , , , 
11.38,5.1, 5.6, , , , , , 
11.4,5.1, 5.6, , , , , , 
11.42,5.1, 5.6, , , , , , 
11.44,5.1, 5.6, , , , , , 
11.46,5.1, 5.6, , , , , , 
11.48,5.1, 5.6, , , , , , 
11.5,5.1, 5.6, , , , , , 
11.52,5.1, 5.6, , , , , , 
11.54,5.1, 5.7, , , , , , 
11.56,5.1, 5.7, , , , , , 
11.58,5.1, 5.6, , , , , , 
11.6,5.1, 5.6, , , , , , 
11.62,5.1, 5.6, , , , , , 
11.64,5.1, 5.6, , , , , , 
11.66,5, 5.6, , , , , , 
11.68,5, 5.5, , , , , , 
11.7,5, 5.6, , , , , , 
11.72,5, 5.6, , , , , , 
11.74,5.1, 5.6, , , , , , 
11.76,5, 5.6, , , , , , 
11.78,5, 5.6, , , , , , 
11.8,5, 5.6, , , , , , 
11.82,5, 5.6, , , , , , 
11.84,5, 5.5, , , , , , 
11.86,5, 5.6, , , , , , 
11.88,5, 5.6, , , , , , 
11.9,5, 5.6, , , , , , 
11.92,5, 5.5, , , , , , 
11.94,5, 5.5, , , , , , 
11.96,5.1, 5.5, , , , , , 
11.98,5.1, 5.6, , , , , , 
12,5, 5.6, , , , , , 
12.02,5, 5.5, , , , , , 
12.04,5, 5.5, , , , , , 
12.06,5.1, 5.5, , , , , , 
12.08,5.1, 5.5, , , , , , 
12.1,5, 5.5, , , , , , 
12.12,5, 5.5, , , , , , 
12.14,5, 5.5, , , , , , 
12.16,5, 5.5, , , , , , 
12.18,5.1, 5.5, , , , , , 
12.2,5.1, 5.5, , , , , , 
12.22,5.1, 5.5, , , , , , 
12.24,5.1, 5.6, , , , , , 
12.26,5, 5.6, , , , , , 
12.28,5, 5.5, , , , , , 
12.3,5.1, 5.6, , , , , , 
12.32,5, 5.5, , , , , , 
12.34,5.1, 5.5, , , , , , 
12.36,5.1, 5.5, , , , , , 
12.38,5, 5.5, , , , , , 
12.4,5, 5.4, , , , , , 
12.42,5.1, 5.5, , , , , , 
12.44,5.1, 5.5, , , , , , 
12.46,5, 5.5, , , , , , 
12.48,5.1, 5.5, , , , , , 
12.5,5, 5.5, , , , , , 
12.52,5, 5.5, , , , , , 
12.54,5.1, 5.6, , , , , , 
12.56,5, 5.6, , , , , , 
12.58,5, 5.5, , , , , , 
12.6,5, 5.5, , , , , , 
12.62,5, 5.5, , , , , , 
12.64,5, 5.5, , , , , , 
12.66,5.1, 5.6, , , , , , 
12.68,5, 5.5, , , , , , 
12.7,5, 5.5, , , , , , 
12.72,5, 5.5, , , , , , 
12.74,5, 5.6, , , , , , 
12.76,5, 5.5, , , , , , 
12.78,5, 5.5, , , , , , 
12.8,5, 5.5, , , , , , 
12.82,5, 5.5, , , , , , 
12.84,5, 5.5, , , , , , 
12.86,5, 5.4, , , , , , 
12.88,5, 5.4, , , , , , 
12.9,5, 5.5, , , , , , 
12.92,5, 5.5, , , , , , 
12.94,5, 5.4, , , , , , 
12.96,5, 5.5, , , , , , 
12.98,5, 5.5, , , , , , 
13,5, 5.5, , , , , , 
13.02,4.9, 5.5, , , , , , 
13.04,5, 5.5, , , , , , 
13.06,5, 5.5, , , , , , 
13.08,5, 5.5, , , , , , 
13.1,5, 5.5, , , , , , 
13.12,5, 5.4, , , , , , 
13.14,4.9, 5.4, , , , , , 
13.16,5, 5.5, , , , , , 
13.18,5, 5.5, , , , , , 
13.2,5, 5.5, , , , , , 
13.22,5, 5.4, , , , , , 
13.24,5, 5.5, , , , , , 
13.26,5, 5.4, , , , , , 
13.28,5, 5.5, , , , , , 
13.3,5, 5.5, , , , , , 
13.32,5, 5.4, , , , , , 
13.34,5, 5.5, , , , , , 
13.36,5, 5.4, , , , , , 
13.38,4.9, 5.4, , , , , , 
13.4,5, 5.5, , , , , , 
13.42,5, 5.5, , , , , , 
13.44,5.1, 5.5, , , , , , 
13.46,5, 5.5, , , , , , 
13.48,5, 5.5, , , , , , 
13.5,5, 5.5, , , , , , 
13.52,4.9, 5.5, , , , , , 
13.54,4.9, 5.5, , , , , , 
13.56,5, 5.5, , , , , , 
13.58,5, 5.5, , , , , , 
13.6,5, 5.5, , , , , , 
13.62,5, 5.5, , , , , , 
13.64,5, 5.5, , , , , , 
13.66,5, 5.5, , , , , , 
13.68,5, 5.5, , , , , , 
13.7,5, 5.5, , , , , , 
13.72,5, 5.5, , , , , , 
13.74,5, 5.5, , , , , , 
13.76,5, 5.5, , , , , , 
13.78,5, 5.5, , , , , , 
13.8,5.1, 5.5, , , , , , 
13.82,5, 5.5, , , , , , 
13.84,5, 5.5, , , , , , 
13.86,5, 5.5, , , , , , 
13.88,5, 5.5, , , , , , 
13.9,5, 5.5, , , , , , 
